2023-08-24 14:10:59,AAPL,1,6.7694771962706
2023-08-24 14:11:48,INTC,5,4.101338557453709
2023-09-25 16:32:20,AAPL,1,6.7694771962706
2023-09-25 17:14:16,AAPL,1,6.7694771962706
2023-10-01 15:40:43,INTC,5,4.101338557453709
2023-10-01 15:44:05,INTC,5,4.101338557453709
2023-10-03 11:13:24,MMM,1,31.763825902948156
2023-10-03 11:13:24,AXP,1,6.563434937037528
2023-10-03 11:13:24,AAPL,1,6.7694771962706
2023-10-03 11:13:24,BA,1,16.961663181195036
2023-10-03 11:13:24,CAT,1,22.891295406967128
2023-10-03 11:13:24,CVX,1,1.6555901675019413
2023-10-03 11:13:24,CSCO,1,2.8452363389078528
2023-10-03 11:13:25,KO,1,1.416033179499209
2023-10-03 11:13:25,DD,1,3.652457788644824
2023-10-03 11:13:25,XOM,1,2.1361890272819437
2023-10-03 11:13:25,GE,1,44.65737247467041
2023-10-03 11:13:25,GS,1,87.88661961350483
2023-10-03 11:13:25,IBM,1,79.38435854017735
2023-10-03 11:13:25,INTC,1,2.7596283693710575
2023-10-03 11:13:25,JNJ,1,0.542741026962176
2023-10-03 11:13:25,JPM,1,0.3633843818679452
2023-10-03 11:13:26,MCD,1,0.09462833404541016
2023-10-03 11:13:26,MRK,1,21.255693273211364
2023-10-03 11:13:26,MSFT,1,332.26209339592606
2023-10-03 11:13:26,NKE,1,60.597967023263195
2023-10-03 11:13:26,PFE,1,2.394817171865725
2023-10-03 11:13:26,PG,1,0.23019086779095232
2023-10-03 11:13:26,HD,1,19.09472359716942
2023-10-03 11:13:26,TRV,1,0.25580109003931284
2023-10-03 11:13:27,RTX,1,0.2869477579370141
2023-10-03 11:13:27,UNH,1,139.36793953180313
2023-10-03 11:13:27,VZ,1,3.51857247116277
2023-10-03 11:13:27,V,1,18.926270329393446
2023-10-03 11:13:27,WMT,1,1.4976880534086376
2023-10-03 11:13:27,DIS,1,3.88721994147636
2023-10-10 08:56:37,AAPL,1,6.7694771962706
2023-10-10 09:07:10,AAPL,1,6.7694771962706
2023-10-11 10:21:00,AAPL,1,0.01190288458019495
2023-10-11 10:23:04,AXP,5,4.576878051459789
2023-10-12 08:58:18,AAPL,1,0.01190288458019495
2023-10-12 08:58:47,AXP,1,4.4383333271835
2023-10-12 08:59:03,AXP,5,4.576878051459789
2023-10-12 13:31:12,AAPL,1,0.01190288458019495
2023-10-12 15:32:51,AAPL,1,0.01190288458019495
2023-10-30 09:22:13,AAPL,1,0.056154304184019566
2023-10-30 09:34:27,AAPL,1,0.056154304184019566
2023-10-31 10:29:38,AAPL,2,0.029101275838911533
